2500,8500,229900,85000,139000,54900,274900,675000,169900,39900
254000,999999,45000,1650000,1250000,59900,24999,245000,1299000,274900
169900,369000,25000,999000,290000,199900,227999,25000,140000,239900
37000,365000,15000,189900,279000,124900,519000,105000,330000,875000
79900,149900,295000,128000,1245000,69900,34900,129000,25000,155900
849000,249000,999000,80000,109000,184000,107900,300000,529000,162500
5700000,525000,689900,105000,158000,375000,419900,169900,180000,29900
24900,90000,82900,150625,405000,515000,349000,235000,510000,260000
79900,129000,53900,212500,192500,13000,31900,24900,174900,24000
899000,235000,4900000,2150000,278000,360000,64900,289000,412500,60000
50000,2175000,338700,280000,139000,499000,169900,429000,300000,170000
18000,375000,79900,28000,129000,319000,156900,2395000,439900,155000
3339588,249900,259900,114900,39900,99900,549000,409000,200000,499000
99000,29000,164900,79900,275000,999999,36000,1629000,34900,119900
23000,395000,28000,324900,149900,640000,485000,159000,1325000,129900
1449900,152500,109900,550000,169900,2750000,349900,2650000,26000,89900
210000,2495000,80000,1250000,399000,899000,49900,135000,299900,485000
824900,84900,289000,229900,149900,299000,349900,559650,405000,105000
98000,210000,134900,35500,349900,150000,649500,410000,259900,119000
239900,824900,150900,1050000,279000,379000,319000,59900,339900,234000
676000,25000,289000,85000,1150800,255000,249000,344,559000,462500
20000,5000,69000,114000,174900,79900,309000,19900,629000,80000
95900,1600000,81900,300000,5100000,349900,44000,239900,99000,279900
159000,329000,79900,64900,4374000,345000,166400,320000,29000,116900
195000,159000,230050,99900,260000,1079000,580000,1099900,114500,369000
499000,139000,130000,825000,299000,84000,80000,219950,124900,161000
114000,179000,189000,699000,795000,19800,329000,230000,249000,170000
2699000,90000,199900,949000,699000,268000,159900,240000,10500,169500
170000,1450000,254900,85000,15000,524000,299900,185000,159900,499000
149800,599900,199000,548000,13000,99500,145000,184900,256000,67999
460000,225000,45000,94760,134900,193000,449000,28672,14900,359000
399900,15450,295000,85000,180000,219900,450000,745000,234900,33000
90000,134900,12900,150000,45000,385000,289000,198750,135000,219900
1529500,55000,159000,85000,124900,55000,475000,85000,599000,475000
649000,229900,949000,115000,649000,2150000,103500,599000,199000,312500
78000,279900,279900,99500,82000,183500,24000,174900,145000,6900
239900,89000,169900,214900,625000,399000,676000,135000,149000,99900
435000,599900,48000,224900,46350,194900,59500,246900,195000,425000
119900,22400,1699000,899000,549000,299000,48900,189000,409900,1000000
950000,189000,210900,389900,44000,310000,250000,67900,525000,29000
80000,424500,299000,119000,25000,2995000,349900,549900,249900,60000
116000,179900,399900,1295000,140000,729000,59000,2500000,169900,224900
319000,179000,365000,179000,85000,25000,89000,475000,259000,126900
49900,326800,56100,199900,2995000,299900,190000,1000000,380000,18000
349000,475000,629000,17500,574999,30900,33600,849000,194900,635000
42600,1295000,329000,269000,25000,189900,159000,199900,489900,995000
335000,225000,106900,134900,85000,449500,399000,649000,170000,29900
79900,136000,500000,325000,999000,81900,389900,309000,69000,3895000
13000,1149000,500000,39900,249900,549000,119900,21000,750000,900000
59900,319000,170000,60000,925000,420770,1350000,26000,299900,624900
229000,170000,199900,79000,469900,289000,195000,15900,80000,235000
385000,35000,34900,359000,1850000,699900,145000,349000,49000,759000
599000,299000,411627,799900,759000,59900,950000,2100000,768000,40000
50500,215000,76900,299900,4000,109000,29900,239500,6900,224900
229000,1150800,84900,9000,57000,725000,450000,6900,2099000,159000
139000,424900,15500,389000,84900,529000,389000,169900,349000,119900
59000,324900,219000,99000,30900,54900,74900,45000,79900,54900
310000,179900,609900,160000,299000,78900,209000,35900,177500,489900
65000,48000,645000,250000,349500,475000,79000,249900,629000,289000
29000,169900,224900,175000,119000,60000,70000,189000,372000,495000
890000,149900,625000,29900,615000,105900,450000,39900,170000,229000
68000,354900,49500,229000,1075000,215000,40000,125000,1200000,124900
179000,1499900,149000,569000,34900,69900,89000,218800,39900,115000
99000,75000,421982,189900,199900,385000,170000,3600000,200000,3000
109900,1049000,669000,6800,340000,150900,395000,65000,229900,649000
375000,30000,229000,599000,449500,1900000,1295000,17900,189900,132500
39900,162000,129900,925000,949000,229000,189000,67200,129500,170000
25000,219000,252000,2668000,230000,14000,349900,60000,399900,179000
319000,499000,249000,555000,199000,339900,219900,419000,174900,1200000
89000,399000,199900,49630,1520000,95000,164900,1614492,299900,649000
95000,199000,88385,349000,219900,339000,329000,109900,2250000,354972
450000,74900,399900,22900,5000,189900,169000,324900,1000,725000
699000,40000,59900,189000,27500,149900,195000,20000,299900,34000
400000,499900,1400000,699000,49900,324900,475000,174900,399000,79500
799900,320000,649000,129987,177000,104900,40000,599000,159900,349000
159900,1900000,60000,44500,86900,6888,259000,84000,154900,399000
245000,399000,439900,114500,134900,94900,735000,267400,2225000,185000
274900,69900,139900,199000,25000,59900,559650,29000,79900,55000
70000,225000,379000,12000,169900,120000,50000,30000,699000,50000
199900,700000,142000,715000,259000,119000,39900,25000,140000,10000
15000,699000,2297637,159000,218000,348999,384900,178900,1499000,109000
144900,1050,265000,149900,169900,49900,1625000,369000,730000,55000
119999,369000,4690000,225000,170000,399000,359000,619000,79000,339000
275000,140000,159900,3450000,220000,165000,118000,160000,1299995,274900
75000,159900,119000,150000,249900,155900,339900,568000,49000,1650000
549900,322500,29900,250000,674900,79500,14900,184900,589900,399900
149000,49900,17000,234900,114900,299000,65000,279000,495000,24000
349000,490000,149900,1225000,50000,2650000,175000,15000,76900,55000
239000,4450000,249900,2349000,629900,399900,519900,125000,99500,424900
264900,549900,419000,71900,700000,98500,450000,179900,39900,192500
519500,79900,40000,495000,117900,5000,99900,199000,285000,59900
